text,label
村霸太过蛮横，女子甘愿吃亏也不要人帮，男子一脸凝重！,2
蔡英文元旦升旗遇抗议 岛内“独派”高呼:蔡下台,2
刚果（金）东部一投票站警民冲突致2人丧生,2
张家界一男子醉酒闹事辱骂殴打警察：有本事弄死我,2
警惕丨相亲套路多，綦江男子一个多月内骗取7人钱财...,2
东华大学推门禁惹议 学子封路静坐抗议,2
西安90后钢筋工人称自己有关系能帮人办事 骗取他人钱财,2
27岁产妇羊水栓塞，家属要求全力抢救，丈夫只想要回十八万彩礼钱,2
把持支书位置13年，村霸为何公然以黑社会面目存在?_国内频道_东方...,2
掐脖子、指甲划脸、粗暴推拽！番禺一幼师竟如此对待幼童,2
你咋看？朝阳小伙元旦打工4天竟一分工资没拿到！,2
顺丰快递强制乱收费 - 315消费保-消费者的服务管家-投诉中心,2
潮汕某治安主任非法采矿、聚众斗殴，过程带土枪长刀，最终…,2
皇后的品格闵宥拉被毁容 因尺度太大遭韩网友抗议,2
华人在内，百名业主被疏散!悉尼豪华公寓被曝坍塌，这种豆腐渣工程...,2
法律何在，公平何在，权大于法_上海创动自动化科技有限公司,2
中公公务员考试网， 上海南政医院乱收费坑你没商量--源城新闻网,2
快船76人发生冲突，布拉德利和巴特勒被驱逐,2
莲花县高洲乡武装部长骗取65名村民20多万用于赌博,2
投诉主题：投诉湖南国资委不作为,2
垃圾垄断无耻企业中国电信，号码不能使用，还乱收费，还不让停机 - ...,2
「津巴时讯」医生罢工事件愈演愈烈，津巴布韦最大医院无医可看_...,2
男子唱歌好听，拒绝邀请被群殴，三人拔刀相向都受了伤,2
张艺兴跟大张伟粉丝爆发冲突 现场视频曝光_鲁南在线,2
灰熊输球后召开会议 两将发生争吵并有肢体冲突,2
庄河女子酒后打车与司机起冲突 撕扯咬伤民警,2
女子带着一家人赖着不走蹭饭，只为要到补偿款,2
男子无证驾驶被查 嚣张反问交警“怎么了”？,2
幼儿园被逼吃剩饭-河南幼儿园学生被逼吃剩饭 涉事老师为何无法追...,2
武汉市公务员局包庇违规人员，难道是要把武汉,2
蓟州一司机，酒驾还无证驾驶！结果……,2
实名举报郑州天达汽车租赁公司用车抵押骗金钱 涉黑恶，暴力打砸...,2
夜市丨投诉无门！今天全世界的人被强制更新2019版,2
女司机开车太累，老乡帮忙无证驾驶,2
美女好恶毒，不但当众羞辱妹子，还出手打人,2
要钱不成 打人又抢孩子?,2
河南汝州 汝南办事处谁侵吞了西焦村群众的保命钱?_曝光维权_华夏...,2
儿媳妇偷领老人的拆迁补偿款及拆迁协议老人多次催要拒不..._找法网,2
俩小伙无证骑摩托，未成年还试图闯卡！,2
美国飞机改航线飞越居民区 引发民，众抗议--安徽鑫进资讯,2
12岁老师逼孩子吃剩饭，还动手打人，居然无责？ _事件,2
湖州吴兴区:一村民占用集体土地多次违建,2
男子醉驾还阻碍民警执法,2
和锦家园小区外麻将馆内摆设赌博机器 还无证经营,2
美向移民发催泪弹 美墨边境冲突绵延不绝,2
无证帮人开车 被查后谎话连篇,2
广西一民营企业主实名举报北海市海城区法院李嘉法官渎职枉法、...,2
"乒超方博不满误判""罢赛""抗议 难熄怒火踹翻毛巾桶",2
我这个厂里老板无故拖欠工资，高额罚款，还在厂门口贴了不允许辞工的通知,2
佳兆业西安施工现场遭铲车破坏 董事长和村民受伤_王家棚,2
这个冬天很暖：事故现场 辅警脱下警服为伤者取暖,2
一百万斤柑橘滞销 供销社热心“救援”解难题,2
2019年春运｜高速公路服务区指南,1
拼爹时代看看谁是中国最有钱的富二代?王思聪垫底，第一名犹如人,2
如何防止飞行员叛逃？各国各有招数，最后一种方式太聪明_苏联,2
搞笑内涵段子：女儿说道：老爸，一块钱就想做办这么大的事情？_安徽,2
冷艳魔妃惹不起,2
金华交警发布春运交通安全“白皮书”,2
【看看】电脑相机手机啥都有！郑州东站近万件遗失物快来认领！_河南,2
女子竟在警队门口倒卖分数，当场被捕，女子:一次性12分也可以,2
想钻空子？没门！核载7人实载15人，胆大司机严重超载被严罚,2
急诊室里看人生：一家三口发生车祸，被送往急诊室救治,2
触目惊心!贺兰109国道上一车辆发生自燃-企业堂,2
河池:大客车撞进饭店 原是被货车追尾,2
【平安守护】淅川公安:醉酒辱骂110 拘留所里去反省,2
曝光！山西省长治市城区紫坊村中街116号2户郭付安、五龙镇罗圈村下庄自然村28号张启红,0
想无丨男子喜提宝马1小时后翻车“想低调但实力不允许”！,0
铜川交警曝光酒驾:醉驾肇事致2人伤5年不得考驾照_河南濮阳网_www....,1
深圳一男子在闹市开出205公里时速 交警看呆,1
小车核载5人实坐9人被罚，新余严管超员车辆！,1
吓人！小货车驾驶途中突然起火，车上还有乘客……,1
70吨军用运输机严重超载，半空突遇飓风，飞机失控全军覆没,1
官方通报网传山西大同广灵交警打人视频情况调查,1
南召交警发布悬赏通告，请大家紧急扩散！,1
天马保时捷赛道日起火，无人员伤亡——车辆起火，该怎么办?,2
毒驾司机交警面前上演花样抵赖，最终被行拘注销驾照,2
莱西人丁某、刘某、李某、薛某、孙某……你们被曝光了！,2
“1·24”开化大货车与小轿车相撞，五个关键话题，你必须知道!(视频),2
江西交警公布多处安全隐患路段_交通管理局,2
成都府：身为蓉城的骄傲!带你领略成都之美。,2
“知否，知否”用英语怎么说？猜对算我输！,2
什么情况下属于交通肇事逃逸？,2
【国培教育】2019安徽省定向选调生面试课程于2月中旬开课_万州区,2
戚薇回应唱歌车祸现场，自己感觉发挥的很好,2
交通肇事罪的构成要件有哪些？,2
公安提醒：1月起酒桌上这四种情况要坐牢！可别不当回事！_赔偿,2
这么肥美的甘露青鱼，盘它!,2
明星也吃瓜？余文乐夫妇路遇车祸，秒变吃瓜群众，让本尊哭笑不得,2
套牌司机被查笑对交警：套牌是因真车牌扣分太多,2
夫妻吵架竟两次阻挡地铁屏蔽门关闭 两人被警方拘留5日,2
外卖小哥逆行撞宝马，拒不认错并且声称：“我永远是弱势群体”,2
春运至 超员“面包”不可坐,2
甘肃陇西干部醉驾致人死亡免于刑责 法院启动专案评查_社会频道_...,2
“女孩凌晨在武汉光谷被歹徒身后捂嘴”是一道考题,2
超速电动自行车撞死人还要跑 摊上大事啦,0
石泉交警48小时破获交通肇事逃逸案,1
如东两司机双双被拘，竟是因为夜间偷偷做这事…,1
男子酒驾肇事躲进浴室 第二天想趁早回家路上“偶遇”交警,1
司机未悬挂号牌谎称丢失 然后12分也“丢”了,1
又喝死了一个！同行3人赔12万！快过年了，赶紧都看看吧！,1
云南楚雄州首例校车非法驾驶严重超载涉危险驾驶案宣判,1
男子在高邮“梦中开车” 撞了护栏才惊醒,1
货车着火23吨生蚝被烤熟记者报道完发现是自家货,1
县工商局干部醉驾撞死环卫工却免于刑罚？,2
高速公路飙车？不要命了,2
吃惊！广西惊现“醉驾王”？！挨抓了…,2
14岁少年骑电动车撞死逆行骑车老人近40万元赔偿该由谁来买单,2
大同 一25岁妙龄少女 醉酒开车 惹出大麻烦,2
科技治超！逃得过初一，逃不过十五！,2
寻乌:司机网购假车牌 结果被查受重罚,2
守路人的春运：除夕团圆饭4年一次 幻听成职业病_道口,2
六盘水巴西交警优质服务获辖区企业“点赞”,2
青岛新增两处交通事故快速理赔服务中心开门纳客,2
牟平农村很多客车都停运了 要上公交车吗,2
挪威沉没军舰重见天日，舰体彻底面临大修，司令:感谢中国帮助!,2
头胎是儿子，你还会选择生二胎吗?听听这五位宝妈们怎么说,2
谭松韵妈妈因车祸抢救无效离世，经纪人悲痛发文：多希望是场噩梦,2
面包车夜间超员载客返乡，故意绕路没躲开交警,2
因为超载，这位司机已被刑事立案,2
达沃斯发生车祸 轿车过道口抛锚被火车撞飞3名与会商人死里逃生,2
视人命如草芥，还出奇招躲检查？重罚！,2
老板花170万买奥迪a8彰显身份，事后怒求退款，店家:我提醒过了,2
法拉利458追尾一辆敞篷奔驰，车主淡定下车：大不了就是赔钱呗,2
泉州：小区门口两车“顶牛” 一车遭撞还被砸石墩,2
南充一小车车顶被掀开视频刷爆微信群！真相来了！,2
高平惊魂一刻！李某卷入大车车底，重货车轮下逃生！,0
民生红包分量足 百姓获得感满满,0
吴秀波出轨风波持续发酵，名人明星纷纷发声，袁立说的话最有道,1
六大证据证明鲁智深绝不是什么侠义之人！,1
寒冬之美，坝上冰雪之旅,1
“成都甲流传播200人死亡”造谣传播者已被行拘,1
奥迪女司机对交警吐舌头被抓 小年夜进牢房,2
"生意没火人却凉了 火锅店老板在底料内加""神秘香料""获刑",2
找师傅“盗窃致富”，带俩徒弟盗窃，师傅示范被抓,2
灾难片真人版！零下52度极寒席卷美国，有人在车库被冻死,2
劣质酒秒变茅台五粮液 十堰破获部督跨省特大制售假酒案,2
济南这个贼太拼了！为了翻墙入室，他每次扛着两米的铁梯子狂奔……,2
男子非法盗卖用户信息百万条 获利3000被判4年,2
节前慰问老干部 浓浓关爱暖人心,2
阳信县金阳街道深入开展烟花爆竹“打非”专项行动_经营,2
去大嫂家借厕所， 见到她家卫生间的都高级到愣住了， 真的太讲究了,2
真相大白，库里11个三分被科尔无视，kd看不下去，直接提醒他,0
禁令来了！春节期间，舟山人严禁做这件事_森林,1
范丞丞被曝正在谈解约，范冰冰将组建团队带弟弟拍戏！,1
驾校都黄了还想着带学员 “套牌”教练车被抓,1
弟弟通过合同诈骗骗了朋友不少钱，合同诈骗罪判多少年--..._律师365,2
网络传销骗子尤东方冒充反传销组织,2
...李逵还私刻公章当证据 属恶意投诉 赔偿210万元!  - 咸阳市公安局,2
【一点资讯】一男子非法储存烟花爆竹被嘉祥公安依法拘留 www....,2
海南发控原副总经理王尤魁受贿374万元及房产一套 被判11年6个月,2
铜仁两人暴力阻挠交警执法，涉嫌妨害公务被刑拘,2
男子把全部家当买皇帝玉玺，妻子气得要跳楼，主持人害怕:不敢碰,2
我叔叔私自挪用了公司的公款，挪用公款能取保吗?--在线法..._律师365,2
昨天我被电话诈骗了一万多而且还是以我的名医给我朋友打..._找法网,0
央视《新闻联播》又聚焦沭阳啦，点赞花乡美丽乡村新生活!,1
【聚焦两会】代表委员为西宁变化点赞,1
垃圾桶里捡到只流浪小奶狗，女孩养两个月后，闺蜜看到大呼：值了,1
卫生间装修不要铺瓷砖了，排水慢又不防滑，聪明人早流行铺它了,1
如何放心的将孩子交给老人带？聪明宝妈想出一“奇招”,1
清洁冰箱从哪“下手”？维修师傅教你1招，清除污垢“储藏地”,2
多位美情报高官公开与特朗普唱对台戏 在伊朗、is等问题上有异见_科茨,2
人民大道南段八个控制性节点工程有序推进,2
智能化的生活污水处理设备_水质,2
保护未成年人权益 区检察院发出检察建议整改涉污企业,2
上海检察公益诉讼典型案例,2
抚州：通报5起扶贫领域腐败和作风问题典型案例,2
战争巨制《无法之王》漫天箭雨血洗营地后！骑兵展开疯狂屠戮,2
澳洲公共游泳池里一位妈妈突然掀开上衣，所有人都蒙圈了,2
被拐儿童越来越多，如何快速辨别“人贩子”?听听刑警如何说,2
三部无敌灵异小说:茅山捉鬼人大闹超现实事务所，捉鬼天师很头疼,0
46岁男子不敢谈恋爱，每天拼命锻炼，只因20年前的一个秘密,0
国开行广东腐败案：行长儿子被判8年 地产老总亦卷入,1
铜梁区安监局原党组成员、副局长杰永鸽被开除党籍和公职,1
男子玩手机坐过站 摘掉司机眼镜逼停公交被拘10天,1
【检察风采】孙道良：用司法温度依情解案,1
关键时刻得分第一，哈登再次打脸黑粉，球迷：还有谁！,1
谢娜因没及时给吴昕庆生，本尊回应：喜提热搜又有人编故事？_祝福,1
知否:明兰被小秦氏下毒吐血不止，二叔暴怒废了她，齐衡做法更狠,1
蒋梦婕曾减重十斤，每天只吃这两样食物，蒋梦婕：饿到没有指甲！,1
【安全枣庄】拒绝电信网络诈骗  从防范开始,2
【分享】春节逼近！神曲《春节自救指南》可能会帮到你……_上海,2
火影：火影里面五个基础属性最强的忍术，真的一个比一个厉害呢,1
莫罕达斯·卡拉姆昌德·甘地（mohandas karamchand gandhi,1
不锈钢不会生锈，为啥汽车厂家却不用来造车呢？,1
二宫之争时期到底发生了什么?,1
派出所送不少人进牢里过年，老俵却说蛮有人情味？,1
春节车票难买 你是否也中招_黄牛,2
检方依法对陕西省原副省长冯新柱涉嫌受贿案提起公诉,2
布碌仑华人自助餐锤杀惨案牵动人心 民代苦主同声,2
军方镇压，多名百姓无辜牺牲，反对派坚决效仿美国，中方表态!,0
洛南两顽童搞“消防演练” 用尿灭火 引燃上百卷大棚棉被,1
潮州凤塘镇一家印刷厂的老板被骗，竟然是假冒员工用微信诈骗,1
“善心汇”，传销!,1
【提醒】想见面得先转账 小伙想约网恋“女友”回家过年被骗,1
云南:50人因贪污、挪用扶贫款物被起诉,1
福建男子劫持公交车沿街冲撞致8死22伤，一审被判死刑_日辉,1
代还信用卡支付服务费 男子诈骗3万元获刑,1
两男子朋友圈辱骂交警被拘留,1
来看望住院朋友，只因在门口打了个电话，结果遭多人持刀围砍,1
四起特大跨国电信网络诈骗案宣判,1
货车在高速上“疯狂”逆行70公里 从甘肃逆行到四川,1
福建龙岩中院一审判决劫持公交车恶性案件被告人死刑,1
1个月2起！中国籍实习生在日本同一水道死亡,2
恶意投诉致竞争者巨额损失 网店店主被判赔偿210万 - 商丘市中级...,2
太吓人！货车从甘肃疯狂高速逆行70公里到广元,2
沙漠中探险，若是遇到这种“西瓜”不要去摘，再口渴也要忍着！,2
看看日本的普通村子，再看看中国最富有的村子，你更喜欢在住哪？_屯子,2
封建时期一次离奇的自然灾害，搞垮了一个王朝，耽误华夏百年发展,2
夜查！你家的消防设施合格吗？_检查,2
每日国际新闻“澎湃之选”（2019/01/27）,2
防患于未“燃” 晋江市中医院开展消防应急演练,2
夜查！你家的消防设施合格吗？,2
三国时期，曹操出征前对家人说：我如有意外，你们可投奔此人！,2
红楼梦真事隐：乌进孝是穷苦农民还是偷粮仓鼠？,2
成都府：身为蓉城的骄傲!带你领略成都之美。,2
和珅贪钱但并不可恨，因为这三种钱他从来不碰，受史学家称赞,2
成都｜2019年1月27日17时解除重污染天气黄色预警_卢永洪,2
满清入关后秘密封锁一个地方，不许外人进入，为何该地却盛产胡子,2
博闻财经,2
10年前汶川地震竟然是这么回事，老梁竟然说是龙门断裂带引发,2
今日17时起 成都解除重污染天气黄色预警,1
摩天大楼顶上挂一个重达660吨的铁球，作用是什么，你知道吗？,1
临近年末，工地上出事了怎么办？8张图就够了！_处理,1
中国最神秘的四大无人区，敢去过的人很少，最神秘的在这里,1
这么肥美的甘露青鱼，盘它!,1
星辰与大海_口罩,1
古希腊四大主神，众神之王维持天地秩序!,1
20岁之后，爸妈就会变温柔。_父母,1
汽车行驶中安全防火要求3,1
70吨军用运输机严重超载，半空突遇飓风，飞机失控全军覆没,1
"广东""冰毒教父"":用毒赃投资歌舞厅 有2栋望海豪宅(2)_今讯网",1
巴西溃坝灭村9死413失踪 矿场泥石流毁民宅找到生还者机率极低,1
1个月2起！中国籍实习生在日本同一水道死亡,1
斐濟群島地區發生5.5級地震 震源深度550千米,1
王珞丹国外遭遇火灾，因太累而放弃自救！_微博,1
承德人民注意了温州批发市场发生火灾，即日起暂停营业！_家用电器,1
市北社区开展节前小区消防安全检查,1
新年安全大检查！你家电器“超龄”了吗？,1
李自成领导的农民起义声势浩荡，却为何难成大业?,1
世界上最高的观光台，能抗18级台风，外国网友不愧是中国建的,1
妇女们注意了，难得的心声,1
冬季火灾多发 居民家庭防火要注意这七点_火场,1
天气变化早知道_雨雪,1
消防说唱：《消防哥的消防歌》,1
预计今晚到明天上午，省内多地将现能见度小于800米大雾,2
郑国渠竟是一场阴谋，嬴政欲杀郑国，却被郑国一句话怼的心服口服,2
海贼王：怪不得凯多会慌成狗，大妈船上带来的这个人，他真惹不起,2
未解之谜：国外这座1300年前的古城，与我国有千丝万缕的关系,2
【1月27日安庆天天直播】安庆市加强春节期间森林防火督查工作_杨桥镇,2
正月财运最好的三大生肖，财神爷进家门，钞票堆满屋,2
今晚24时油价或迎来上调，赶紧去加油吧！,2
洗发水里的硅油是“洪水猛兽”吗？硅油表示很委屈︱谣言粉碎机_科普,1
学会自检！邱县人燃气使用安全指南，请速扩散！,1
浙江丽水山体滑坡救援进行时 目前为止无疫情发生,1
定南两男子ktv打架，一人被拘留15天!还有一人被.....,1
汉中一居民家中突发火灾！火光冲天！,1
敲警钟！太仓一男童不慎落水，幸亏他们及时出现了…_小罗,1
曼谷雾霾吓坏泰国人 官方称与柬埔寨烧桔杆有关,1
铺就富民通途 助力绿色崛起,1
东营经济技术开发区一项目获全市“2018年度人社系统工作创新奖”,1
入粤车流高峰还将持续2至3天 被“冰封”京珠北高速恢复通行,1
江苏12345春节受理诉求10.5万件 交通出行投诉居首位,1
你知道为什么有人认为城市洒水车成了公害吗？,1
春节期间 驻马店12315受理投诉25件,1
电影中发生了车祸，被撞车主扬言要打人，没想到自己先被打了,1
天津：静海警方春节查酒，仍有两人撞“枪口”！,1
六年内驾车致两人死亡 阳信一男子获刑并终生禁驾,1
江西小伙小拇指被硬生生打断，背后原因好蹊跷,1
三大运营商合并？13种胶囊有毒？多人感染病毒死亡？这些谣言假借“央视”名义传播,2
惊险！搭载有43名香港游客的旅游大巴高速路上自燃,2
台湾一护理师执行任务因公殉职 时隔一年未发抚恤金,2
【992 | 万象】跟着导航上高速，行驶一段时间后发现：在逆行！_越野车,2
【平安灵武】不挂号牌上路行驶被记十二分,2
武冈一农户春联:难忘侯文好 感谢杜家毫 习福,0
工厂烟囱冒出的白烟、黑烟、黄烟到底是什么？都会污染环境吗？_排放,0
2019手机辐射排行榜出炉，快看看你的手机上榜了没？_父母,1
气象丨西北地区华北有降雪 南方多阴雨天气_新疆,1
昨天昆明上空灰蒙蒙的空气受影响了吗?环保部门做出回应_昆明信息港,1
俄科学家在地球大气层中发现了什么？一种无法解释的爆炸和闪光_现象,1
环保理念深入人心 少了鞭炮声年味照样浓,1
坐公交注意啦！北京受降雪天气影响9条公交线绕路停驶,2
雪景虽好 安全重要——北京12345社情民意播报第783期,2
雨雨雨，节后的荆州被雨水“承包”！这3个方面提醒，请记牢！_气温,2
专家析京津冀降雪：未来两天将有更大强度雨雪_北京,2
就算住进了成品房，污染问题同样不能忽视，快速除甲醛的方法_治理,2
卖几块钱的水饺年入几十亿，故事被拍成电视剧，曾拒绝移民去外国,2
巧家县举办2019年青年歌手大赛,2
《流浪地球》中的这个画面，竟真的成了现实！_电影,2
台中宫原眼科不是医院，还吸引人白天黑夜的排队，史上最多照片可以看看_日本,0
【生活地理】睡觉时该不该关卧室门？,1
【禁放后首个春节】宁河严守“禁放令” 赢得“春节蓝”_鞭炮,1
最高再降4℃！又一波降雪来袭？网友：冷空气为何没将霾赶走？_污染,1
最容不下背叛的星座女 _报复,1
一个月股价飙升50% 美容巨头coty从地狱走出_科蒂,1
2019年第一场像样的雪终于来啦！还没完，另一场降雪正在路上！_天气,1
动态：春节期间我市火灾起数大幅减少_衢州,1
大雪！本周末，萧山新年第一场真正的雪要来！还有两个坏消息_冷空气,1
山西阳泉市地震,1
滨州市“沾化县”，2月11日发生地震，震源深度为10公里,1
中型直升机坠落旋翼被打断四处飞，严重损毁导致三死十伤,1
凌晨4点多，五年级男生房间透出亮光，妈妈推门一看气炸！,1
【事故】江上大风掀翻航行货船， 两夫妻落水!!!,1
叫嚣“女人不生育就该被强奸”，这个身家280亿的大v比ayawawa更恶劣,1
突发!西双版纳州勐腊县发生3.0级地震,1
这个敬礼一点都不标准... 却超级暖心！,1
通勤者注意！纽约三州地区周二将迎雨雪天气,1
春节消防安保工作圆满完成,1
都说高手在民间，看看春节期间的“神停车”！_车主,1
初雪到来之际 合肥消防多次冒雪出动化险为夷,1
【气象】吹风、降温、降雪消息_影响,1
大雪已出现！2019年这里将迎来“暴雪”，南北可能都回“冰窖”,1
险火！猛降20℃，连下15天雨！宁远这波天气让人崩溃…_降雨,1
烟台市区新春开张营业“开门炮”明显减少,2
注意啦！贵州这些地方雷雨和冰雹一起来了_地区,2
快讯:云南昆明东川区发生森林火灾 70人正参与扑救,2
北京时间12日18时53分左右瓦努阿图群岛东北部发生5.1级地震,2
洛南县麻坪镇三兴村环境卫生脏乱差 村民焚烧垃圾,2
弟弟年少无知，参与诈骗被捕，诈骗8000元能判几年--在线法..._律师365,2
台湾宜兰县海域发生4.1级地震 震源深度9千米_中国,2
非法燃放烟花爆竹 渑池两男子被罚款警告,0
北交大实验室爆炸致3学生死亡事故 校长等12人被问责,1
新时代文明实践，曲阜一村一特色村村不重样,1
玉林交警徒手“撬开”变形车门，救出被困伤者,1
“年例”期间如何确保道路交通安全？茂名交警这份提示真暖……,1
【最美警察候选人：覃世海】平安路上 警徽闪耀,1
印度的“华人街”被拆除当地的华人想回中国，却被一禁令阻止了,1
讲文明、请勿乱停车、方便他人出行！双击️关注、感谢大家支持666,1
雪天路滑！交警提示：驾车需特别注意桥面路段,1
高速开车有啥“保命妙招”?老司机说出4个字，10年没出过事,1
77分24板！年薪仅130万，伦纳德逼出了最强mvp，书豪该偷着乐了_卡姆,2
今春首场降雪对市民出行影响不大,2
准载7人拉了14人 司机看到交警检查“一脚油”跑了,2
又一个“黑心”合资车，车壳脆如易拉罐，网友:还我多年信任!,2
满载生猪货车侧翻，消防员猪堆中“挖”人,2
凌晨5点，桂林高速突发惨烈车祸，1人当场死亡！更心惊的是...,2
同伴作伪证 逃逸改号牌 双双被拘!,2
降雪天气出租车司机为牟利超载上路司机:只超一个小孩不影响,0
踢倒残疾同事被解雇，男子将公司告上法庭却败诉,0
法院新闻|利川一男子酒后驾车被判刑,0
大学鉴赏系毕业生成女贼 沿街盗窃专偷衣物(图)-廊坊新闻网 - 廊坊...,0
实拍丨高速上百余辆车连环撞！新年第一惨..,1
电车走隧道引车主不满，南宁交警展开严查!骑手走隧道被撞身亡!-...,1
腾讯212事件刷爆网络 出现大量淫秽暴力视频(图) - 澳纽网编辑精选,1
恶意报警辱警故意“找事” 警察蜀黍亲自送上“铂金手镯”,1
...，司机无座位险，愿意赖账不赔款光坐牢两年，6个月起诉一..._华律网,1
无证驾两轮摩托车撞伤人，已判刑一年半，刑满以后还需赔钱给伤者吗?...,1
泰国普吉8日快艇相撞 7名重庆游客受伤 - 其他 - 易读网,2
内蒙古：误把刹车当油门 一天俩女司机闯祸,2
太危险了！长治高速路上竟然有车逆向行驶......,2
客车超员被查，售票员谎言被民警戳穿_中国交通在线,2
深圳：载俩孩子醉驾逆行出车祸 亲爹坑娃,2
猪年第一个沙雕司机!出车祸报警后才想起是酒驾!_唐神,2
中年男子驾照被吊销喝酒上路 大年初一将人撞死 逃逸竟喝酒压惊,2
彭晓娟等人犯贩卖毒品罪一案二审刑事判决书 -合肥刑事律师,2
肇事逃逸后老人遭二次碾压致死 驾驶员与老人家属和解后获刑,2
刘会民、无棣县友联汽车服务有限公司修理合同纠纷二审民事判决书,2
醉酒驾驶酒精度113，有机会判缓刑吗-免费法律咨询-华律网,2
高速上突然蹿出野猪!女司机一番神操作，交警都点赞!,2
福州海关保通关 黄岐对台小额贸易今年首批货物进境,2
拒乘黑车，安全出行,2
常德：气温持续走低,2
惨剧 孙悟空和贝吉塔大战布罗利，佛利萨躺枪被殴打-凤凰网视频-最...,2
军婚宠文:结婚前夕被胞妹设计柔情一夜，次日就被压进军营成军嫂,2
哪类房子最不好卖？哪些城市的房子最难卖？_库存,2
男子冒充单身警察专骗女网友 作案一起就骗了12万,2
连续2辆的士开出黄花机场100米甩客！第3辆拒载！处罚结果来了,2
长沙的士司机高价载客 不给钱直接甩客,2
g30连霍高速天定段鸳鸯收费站向东约4公里处发生交通事故，请绕行！,2
沃尔沃s60l高速80码追尾日产轩逸，车主：没有对比就没有伤害,2
信阳一住宅突发火灾，三层楼房被烧！现场浓烟滚滚,2
曝光这个不要命的桂c*****司机！视频拍下疯狂一幕，吓出一身冷汗,2
电梯急速下坠，tvb视后上演教科书式自救，赶紧围观!,2
小车强行变道引发后车追尾，交警研判行车视频，变道车辆负全责！,0
高速上黑车突然变道，导致白车被撞粉碎，交警：黑车无责任！,1
醉酒驾驶致一人死亡被判一缓二今后对子女上学就业有什么..._华律网,1
无证驾驶机动车罚款700元，该怎么交?-免费法律咨询-华律网,1
揭秘！事发晋江：男子花15000元报名驾考，却要到西安考试？,1
​喝瓶10元酒治伤花了25万元,1
曝光：酒后竟敢上高速，匝道倒车终被抓！,1
西和县部门联动成功处置一起危化品运输车辆交通事故,2
朝天公安交警大队查获一起驾驶报废车及无证驾驶的交通违法行为,2
印度中央储备部队车队被袭，并造成42人死亡呢？,2
男子360万买到法拉利事故车 终审判决：退一赔一,2
今天情人节，16岁高中情侣开房: 女孩需要底线教育， 男孩需要阳光教育!_保护,2
又一合资车主被坑惨，车壳不如“易拉罐”，网友：早点滚出中国,2
涟水人警惕！滥用远光灯被判罚7万元！,2
"一男子醉驾摩托车出门""看热闹"" 被交警逮个正着",2
常德一摩托车司机逆行被撞负全责,2
大一女生遭性侵后坠楼，凶手开车碾尸丧心病狂，撩妹狂魔劝你善良,2
咋想的？郑州一女子深夜酒驾，车上还带着4个孩子,2
鄱阳一男子报警时辱骂警察，言语不堪入耳，结果＂凉凉＂了......,2
核定53人，实载61人，前挡风玻璃竟然还有一道裂缝！你真的认为乘坐超员车只是“挤一挤没事儿”吗？,2
国家级贫困县之春节见闻 | 一位未成年却结婚的男生：无证酒驾，肇事逃逸_于孩子,2
男子为躲监控半年不上牌 骑摩托飙车冲卡被交巡警当场查获,2
广西两名男子酒后报假警、撒酒疯咬伤民警被拘留,2
泗洪：最美警察 结对帮扶“中国好人”,2
驾驶心理测试，你的路怒症到底达到了几级,2
汽车被别人追尾，除了要修车费以外，你还可以索要这2笔赔偿！,2
户口本上已死亡人口拆迁能不能获得赔偿。有哪些方面的赔..._华律网,2
一周事故警示：道路千万条，安全第一条！车祸始于足下，逞快悔不当初！,2
她是胡歌一生都无法忘怀的女人，如今胡歌以这种方式来缅怀她,2
小学生开学翻车现场，这也太可爱了吧!哈哈哈哈哈…,2
称坐顺风车出事故，乘客诉“嘀嗒出行”索赔,2
惨痛！美女为了好看，选择在脸上扎洞，却因此胸部以下全部瘫痪！,2
1岁娃车祸满脸是血！冰城男医生哄抱看病视频走红，网友：想嫁,2
醉驾酒驾的7大明星：成龙威胁记者，吴京被拘留_郎永淳,2
疲劳驾驶惹祸 津一高速追尾司机被困驾驶室_手机网易网,2
天津“老实男”杀妻骗保案内幕：3000万的背后，是“被富养”1000天的女婿！,2
男子至超市购买海之蓝宴请亲朋 未料想全系假酒,2
男子驾车撞人逃逸，民警循线追踪抓获,2
试衣镜压死6岁小女孩 沪消保委要求飞洲国际做出公开说明,0
骑电瓶车被撞受了伤，崇明交警为啥还要判他主责？,1
我父亲驾驶摩托车搭载我母亲在重庆江津被一小车撞到?母..._法律快车,1
幼儿园校车撞货车致1儿童死亡 核载8人塞进10人-火影教育,1
突发车祸！围粉红纱巾穿红布鞋女性被撞死！司机逃逸！,1
过道睡满乘客，长途客车超载17人惠州交警迅速查截,1
株洲一司机醉驾撞伤人负全责 保险公司追偿垫付的12万获支持_大湘...,1
为节省油费非法“油改气” 荣成交警依法查获,2
清远一男子肇事逃逸致人死亡，潜逃4年后终落网！,2
企业恶俗营销易导致“大翻车”,2
帅气小伙自称是于谦老师的粉丝，现场演唱《太平歌词》获其称赞！,2
澳洲92岁的老奶奶免费派汤38年，喂饱了一座城市的流浪汉_stasia,2
为英雄点赞！大巴车两秒内意外侧翻，战士徒手撕开玻璃！,2
传今日头条母公司将90亿收购中坤广场产权问题成转让关键,2
碰上这个地方，再牛的老司机都没辙,2
她曾是美女富二代，23岁因“意外”被迫接管公司，掌管7404亿资产_林晓芸,2
物业费可以不交或者少交吗?看看这六种情况 - 郴州百房网,2
